"id","rating","review"
63909,1,"Very disappointed. I thought the Henkel pocket knife/nail clipper and loved it. I thought this would be just as good and it really isn't very good.

I recommend you buy the pocket knife/nail clipper instead as it works great."
290901,5,"Great product - fair price"
572557,5,"After years of hair loss on the sides its growing back. Using Activator and Revitalizer together, going to buy the other products as well. Female, hair loss since mid teens been over 10 years. This works."
312822,5,"Seem to live up to promise & probably better lift than other drugstore products.  So many choices-hard to tell which one is the best."
555135,1,"Dries out hair, does not atomize, most pour out of bottle to use."
260556,5,"this is my favorite lotion, i love it!! the smell is great and i don't have to keep reapplying the lotion every time i wash my hands.. it helps my dry skin way better than other lotions.. i use the shampoo, body wash, and lotion of this brand and i love them all.."
523316,3,"Like all the recipe for men stuff it smells good, feels clean and is over priced."
300658,4,"Really like color but does have some glitter in it and I did not know it did... But looks pretty good!"
427151,1,"It's a fake brush, don't order just go and get your self a real one it makes a big difference on your skin, this brush was enlarging my pores. I went and  got a real one from Ulta and after 3 days my pores are much smaller. So don't buy it."
368572,5,"excellent"
372729,5,"This shampoo is amazing!. And it works great to get rid of craddle cap!. Wish I had it from the beginning."
444334,1,"Had to return it, as the power button stopped working after about 3-4 uses.
Other than that - it makes great waves."
238559,5,"Great product!"
238485,4,"This is a nice spray for misting to wipe your face etc. especially for size and price compared to other brands. If you are extremely sensitive skinned I do not recommend this."
489115,5,"A little goes a long way! Barber Aprooved"
539883,5,"Wonderful kit just for the travel brush, everything else is an added bonus.  Can use the bottles to refill from full sized Baxter products after they are used.  The only complaint would be they shouldn't even have screen printed their logo on the bag because you can't even see it unless you know it's there and are looking at it in the right light; not a big deal unless you are one to flaunt your toiletry bag (I'm sure there are people out there that do)."
22819,5,"I love Toppik! I have been using it for a month now. It gives me enough coverage so I can feel confident about my hair. I use the applicator versus the ""shake on"" method and regular hairspray to hold it in place. This product is basically like make-up and you WILL need to play with it to get the ""look"" you desire."
222055,2,"I am writing from my husbands account. This dryer gets so hot that it fries my hair. My hair is very thick and healthy. I would get a haircut and after 2 weeks of using this dryer I would already have split ends!  And the nozzle is constantly blowing off and hitting me in the head bc the air comes out so strong.  It does dry hair quickly and leave it smooth but at a price!! For me the damage it was doing wasn't worth the time saves."
566268,3,"I have curly hair (type 3B) but found that the other LOVE smoothing conditioner worked much better with my hair, smelled better, etc. The brand is good overall, but I liked the other conditioner better."
504908,5,"I've been getting a lot of cystic acne and I use this to help dry them out.  I've noticed that it helps bring them to a head a lot sooner than if I let them be.  You really do not need a lot of product so this will last a long time. Smell isn't pleasant because of the sulfur but in the end I'd rather have an effective product."
494491,4,"Thinner consistency than desired for a moisturizer, but Guinot has great products"
210875,4,"My wife lost the one I had before this,and although it's not the same as my all Boars hair one I had it's still terrific."
553717,5,"Beautiful. Well worth the cost. Bought as a gift so will know in August."
327709,5,"This does exactly what it says it will do.  The shorter your hair, the better it works.  This stuff is great but even it cannot fight the weight of long hair.
I would buy again."
538286,5,"Great product"
193702,1,"Honestly, I hated this foundation. I get completely done with all my makeup, then I take a closer look, and the foundation cracks so bad, my skin looks wrinkly. Now, I'm only 17. I have clear skin. No wrinkles. This foundation is just not good. I'm upset I paid even $18 while I seen it on sale on Kholes. Makes sense why it was on sale. Save your money & buy something better. Sonia Kasha has amazing foundations, & they're matte :)"
